v8-version,7,1,302,31,0
code-creation,BytecodeHandler,1,5964,0x55ecbd5a6100,3484,LdaGlobalInsideTypeofHandler
code-creation,BytecodeHandler,1,5969,0x55ecbd5a6ea0,243,StaGlobalHandler
code-creation,BytecodeHandler,1,5973,0x55ecbd5a6fa0,84,PushContextHandler
code-creation,BytecodeHandler,1,5980,0x55ecbd5a7000,76,PopContextHandler
code-creation,BytecodeHandler,1,5985,0x55ecbd5a7060,152,LdaContextSlotHandler
code-creation,BytecodeHandler,1,5990,0x55ecbd5a7100,112,LdaImmutableContextSlotHandler
code-creation,BytecodeHandler,1,5994,0x55ecbd5a7180,120,LdaCurrentContextSlotHandler
code-creation,BytecodeHandler,1,5999,0x55ecbd5a7200,76,LdaImmutableCurrentContextSlotHandler
code-creation,BytecodeHandler,1,6004,0x55ecbd5a7260,192,StaContextSlotHandler
code-creation,BytecodeHandler,1,6009,0x55ecbd5a7340,160,StaCurrentContextSlotHandler
code-creation,BytecodeHandler,1,6014,0x55ecbd5a7400,179,LdaLookupSlotHandler
code-creation,BytecodeHandler,1,6018,0x55ecbd5a74c0,275,LdaLookupContextSlotHandler
code-creation,BytecodeHandler,1,6023,0x55ecbd5a75e0,3604,LdaLookupGlobalSlotHandler
code-creation,BytecodeHandler,1,6028,0x55ecbd5a8400,179,LdaLookupSlotInsideTypeofHandler
code-creation,BytecodeHandler,1,6033,0x55ecbd5a84c0,275,LdaLookupContextSlotInsideTypeofHandler
code-creation,BytecodeHandler,1,6038,0x55ecbd5a85e0,3552,LdaLookupGlobalSlotInsideTypeofHandler
code-creation,BytecodeHandler,1,6043,0x55ecbd5a93e0,315,StaLookupSlotHandler
code-creation,BytecodeHandler,1,6048,0x55ecbd5a9520,72,LdarHandler
code-creation,BytecodeHandler,1,6052,0x55ecbd5a9580,76,StarHandler
code-creation,BytecodeHandler,1,6056,0x55ecbd5a95e0,80,MovHandler
code-creation,BytecodeHandler,1,6060,0x55ecbd5a9640,3708,LdaNamedPropertyHandler
code-creation,BytecodeHandler,1,6065,0x55ecbd5aa4c0,187,LdaNamedPropertyNoFeedbackHandler
code-creation,BytecodeHandler,1,6070,0x55ecbd5aa580,271,LdaKeyedPropertyHandler
code-creation,BytecodeHandler,1,6074,0x55ecbd5aa6a0,152,LdaModuleVariableHandler
code-creation,BytecodeHandler,1,6079,0x55ecbd5aa740,335,StaModuleVariableHandler
code-creation,BytecodeHandler,1,6083,0x55ecbd5aa8a0,235,StaNamedPropertyHandler
code-creation,BytecodeHandler,1,6088,0x55ecbd5aa9a0,215,StaNamedPropertyNoFeedbackHandler
code-creation,BytecodeHandler,1,6093,0x55ecbd5aaa80,235,StaNamedOwnPropertyHandler
code-creation,BytecodeHandler,1,6098,0x55ecbd5aab80,227,StaKeyedPropertyHandler
code-creation,BytecodeHandler,1,6102,0x55ecbd5aac80,227,StaInArrayLiteralHandler
code-creation,BytecodeHandler,1,6107,0x55ecbd5aad80,251,StaDataPropertyInLiteralHandler
code-creation,BytecodeHandler,1,6112,0x55ecbd5aae80,207,CollectTypeProfileHandler
code-creation,BytecodeHandler,1,6117,0x55ecbd5aaf60,1088,AddHandler
code-creation,BytecodeHandler,1,6121,0x55ecbd5ab3c0,1152,SubHandler
code-creation,BytecodeHandler,1,6125,0x55ecbd5ab860,1220,MulHandler
code-creation,BytecodeHandler,1,6129,0x55ecbd5abd40,1208,DivHandler
code-creation,BytecodeHandler,1,6133,0x55ecbd5ac200,1212,ModHandler
code-creation,BytecodeHandler,1,6137,0x55ecbd5ac6c0,231,ExpHandler
code-creation,BytecodeHandler,1,6141,0x55ecbd5ac7c0,1200,BitwiseOrHandler
code-creation,BytecodeHandler,1,6145,0x55ecbd5acc80,1204,BitwiseXorHandler
code-creation,BytecodeHandler,1,6150,0x55ecbd5ad140,1204,BitwiseAndHandler
code-creation,BytecodeHandler,1,6154,0x55ecbd5ad600,1208,ShiftLeftHandler
code-creation,BytecodeHandler,1,6159,0x55ecbd5adac0,1208,ShiftRightHandler
code-creation,BytecodeHandler,1,6163,0x55ecbd5adf80,1392,ShiftRightLogicalHandler
code-creation,BytecodeHandler,1,6168,0x55ecbd5ae500,920,AddSmiHandler
code-creation,BytecodeHandler,1,6172,0x55ecbd5ae8a0,972,SubSmiHandler
code-creation,BytecodeHandler,1,6176,0x55ecbd5aec80,1000,MulSmiHandler
code-creation,BytecodeHandler,1,6180,0x55ecbd5af080,1032,DivSmiHandler
code-creation,BytecodeHandler,1,6184,0x55ecbd5af4a0,1004,ModSmiHandler
code-creation,BytecodeHandler,1,6189,0x55ecbd5af8a0,227,ExpSmiHandler
code-creation,BytecodeHandler,1,6193,0x55ecbd5af9a0,652,BitwiseOrSmiHandler
code-creation,BytecodeHandler,1,6197,0x55ecbd5afc40,652,BitwiseXorSmiHandler
code-creation,BytecodeHandler,1,6202,0x55ecbd5afee0,652,BitwiseAndSmiHandler
code-creation,BytecodeHandler,1,6206,0x55ecbd5b0180,668,ShiftLeftSmiHandler
code-creation,BytecodeHandler,1,6211,0x55ecbd5b0420,668,ShiftRightSmiHandler
code-creation,BytecodeHandler,1,6215,0x55ecbd5b06c0,852,ShiftRightLogicalSmiHandler
code-creation,BytecodeHandler,1,6222,0x55ecbd5b0a20,672,IncHandler
code-creation,BytecodeHandler,1,6226,0x55ecbd5b0ce0,668,DecHandler
code-creation,BytecodeHandler,1,6230,0x55ecbd5b0f80,660,NegateHandler
code-creation,BytecodeHandler,1,6234,0x55ecbd5b1220,644,BitwiseNotHandler
code-creation,BytecodeHandler,1,6238,0x55ecbd5b14c0,311,ToBooleanLogicalNotHandler
code-creation,BytecodeHandler,1,6243,0x55ecbd5b1600,76,LogicalNotHandler
code-creation,BytecodeHandler,1,6248,0x55ecbd5b1660,276,TypeOfHandler
code-creation,BytecodeHandler,1,6252,0x55ecbd5b1780,183,DeletePropertyStrictHandler
code-creation,BytecodeHandler,1,6257,0x55ecbd5b1840,175,DeletePropertySloppyHandler
code-creation,BytecodeHandler,1,6261,0x55ecbd5b1900,163,GetSuperConstructorHandler
code-creation,BytecodeHandler,1,6266,0x55ecbd5b19c0,404,CallAnyReceiverHandler
code-creation,BytecodeHandler,1,6271,0x55ecbd5b1b60,404,CallPropertyHandler
code-creation,BytecodeHandler,1,6275,0x55ecbd5b1d00,408,CallProperty0Handler
code-creation,BytecodeHandler,1,6280,0x55ecbd5b1ea0,424,CallProperty1Handler
code-creation,BytecodeHandler,1,6284,0x55ecbd5b2060,440,CallProperty2Handler
code-creation,BytecodeHandler,1,6289,0x55ecbd5b2220,400,CallUndefinedReceiverHandler
code-creation,BytecodeHandler,1,6293,0x55ecbd5b23c0,340,CallUndefinedReceiver0Handler
code-creation,BytecodeHandler,1,6298,0x55ecbd5b2520,416,CallUndefinedReceiver1Handler
code-creation,BytecodeHandler,1,6303,0x55ecbd5b26e0,432,CallUndefinedReceiver2Handler
code-creation,BytecodeHandler,1,6308,0x55ecbd5b28a0,96,CallNoFeedbackHandler
code-creation,BytecodeHandler,1,6313,0x55ecbd5b2920,404,CallWithSpreadHandler
code-creation,BytecodeHandler,1,6317,0x55ecbd5b2ac0,203,CallRuntimeHandler
code-creation,BytecodeHandler,1,6322,0x55ecbd5b2ba0,251,CallRuntimeForPairHandler
code-creation,BytecodeHandler,1,6326,0x55ecbd5b2ca0,104,CallJSRuntimeHandler
code-creation,BytecodeHandler,1,6331,0x55ecbd5b2d20,1520,InvokeIntrinsicHandler
code-creation,BytecodeHandler,1,6335,0x55ecbd5b3320,1236,ConstructHandler
code-creation,BytecodeHandler,1,6340,0x55ecbd5b3800,599,ConstructWithSpreadHandler
code-creation,BytecodeHandler,1,6345,0x55ecbd5b3a60,1988,TestEqualHandler
code-creation,BytecodeHandler,1,6349,0x55ecbd5b4240,1047,TestEqualStrictHandler
code-creation,BytecodeHandler,1,6353,0x55ecbd5b4660,2200,TestLessThanHandler
code-creation,BytecodeHandler,1,6358,0x55ecbd5b4f00,2200,TestGreaterThanHandler
code-creation,BytecodeHandler,1,6363,0x55ecbd5b57a0,2200,TestLessThanOrEqualHandler
code-creation,BytecodeHandler,1,6367,0x55ecbd5b6040,2200,TestGreaterThanOrEqualHandler
code-creation,BytecodeHandler,1,6372,0x55ecbd5b68e0,88,TestReferenceEqualHandler
code-creation,BytecodeHandler,1,6377,0x55ecbd5b6940,1092,TestInstanceOfHandler
code-creation,BytecodeHandler,1,6381,0x55ecbd5b6da0,2512,TestInHandler
code-creation,BytecodeHandler,1,6386,0x55ecbd5b7780,88,TestUndetectableHandler
code-creation,BytecodeHandler,1,6390,0x55ecbd5b77e0,76,TestNullHandler
code-creation,BytecodeHandler,1,6395,0x55ecbd5b7840,76,TestUndefinedHandler
code-creation,BytecodeHandler,1,6399,0x55ecbd5b78a0,384,TestTypeOfHandler
code-creation,BytecodeHandler,1,6403,0x55ecbd5b7a40,183,ToNameHandler
code-creation,BytecodeHandler,1,6408,0x55ecbd5b7b00,247,ToNumberHandler
code-creation,BytecodeHandler,1,6412,0x55ecbd5b7c00,295,ToNumericHandler
code-creation,BytecodeHandler,1,6416,0x55ecbd5b7d40,183,ToObjectHandler
code-creation,BytecodeHandler,1,6421,0x55ecbd5b7e00,179,ToStringHandler
code-creation,BytecodeHandler,1,6425,0x55ecbd5b7ec0,390,CreateRegExpLiteralHandler
code-creation,BytecodeHandler,1,6430,0x55ecbd5b8060,1820,CreateArrayLiteralHandler
code-creation,BytecodeHandler,1,6434,0x55ecbd5b8780,151,CreateArrayFromIterableHandler
code-creation,BytecodeHandler,1,6439,0x55ecbd5b8820,872,CreateEmptyArrayLiteralHandler
code-creation,BytecodeHandler,1,6444,0x55ecbd5b8ba0,1688,CreateObjectLiteralHandler
code-creation,BytecodeHandler,1,6449,0x55ecbd5b9240,303,CreateEmptyObjectLiteralHandler
code-creation,BytecodeHandler,1,6454,0x55ecbd5b9380,247,CloneObjectHandler
code-creation,BytecodeHandler,1,6460,0x55ecbd5b9480,339,GetTemplateObjectHandler
code-creation,BytecodeHandler,1,6465,0x55ecbd5b95e0,419,CreateClosureHandler
code-creation,BytecodeHandler,1,6469,0x55ecbd5b97a0,179,CreateBlockContextHandler
code-creation,BytecodeHandler,1,6474,0x55ecbd5b9860,195,CreateCatchContextHandler
code-creation,BytecodeHandler,1,6479,0x55ecbd5b9940,352,CreateFunctionContextHandler
code-creation,BytecodeHandler,1,6484,0x55ecbd5b9ac0,356,CreateEvalContextHandler
code-creation,BytecodeHandler,1,6488,0x55ecbd5b9c40,195,CreateWithContextHandler
code-creation,BytecodeHandler,1,6493,0x55ecbd5b9d20,1536,CreateMappedArgumentsHandler
code-creation,BytecodeHandler,1,6498,0x55ecbd5ba340,876,CreateUnmappedArgumentsHandler
code-creation,BytecodeHandler,1,6503,0x55ecbd5ba6c0,856,CreateRestParameterHandler
code-creation,BytecodeHandler,1,6507,0x55ecbd5baa20,419,JumpLoopHandler
code-creation,BytecodeHandler,1,6512,0x55ecbd5babe0,76,JumpHandler
code-creation,BytecodeHandler,1,6516,0x55ecbd5bac40,92,JumpConstantHandler
code-creation,BytecodeHandler,1,6520,0x55ecbd5baca0,124,JumpIfNullConstantHandler
code-creation,BytecodeHandler,1,6525,0x55ecbd5bad20,124,JumpIfNotNullConstantHandler
code-creation,BytecodeHandler,1,6530,0x55ecbd5bada0,124,JumpIfUndefinedConstantHandler
code-creation,BytecodeHandler,1,6535,0x55ecbd5bae20,124,JumpIfNotUndefinedConstantHandler
code-creation,BytecodeHandler,1,6540,0x55ecbd5baea0,124,JumpIfTrueConstantHandler
code-creation,BytecodeHandler,1,6545,0x55ecbd5baf20,124,JumpIfFalseConstantHandler
code-creation,BytecodeHandler,1,6549,0x55ecbd5bafa0,136,JumpIfJSReceiverConstantHandler
code-creation,BytecodeHandler,1,6554,0x55ecbd5bb040,415,JumpIfToBooleanTrueConstantHandler
code-creation,BytecodeHandler,1,6559,0x55ecbd5bb1e0,419,JumpIfToBooleanFalseConstantHandler
code-creation,BytecodeHandler,1,6564,0x55ecbd5bb3a0,403,JumpIfToBooleanTrueHandler
code-creation,BytecodeHandler,1,6569,0x55ecbd5bb540,407,JumpIfToBooleanFalseHandler
code-creation,BytecodeHandler,1,6574,0x55ecbd5bb6e0,112,JumpIfTrueHandler
code-creation,BytecodeHandler,1,6578,0x55ecbd5bb760,112,JumpIfFalseHandler
code-creation,BytecodeHandler,1,6583,0x55ecbd5bb7e0,112,JumpIfNullHandler
code-creation,BytecodeHandler,1,6587,0x55ecbd5bb860,112,JumpIfNotNullHandler
code-creation,BytecodeHandler,1,6591,0x55ecbd5bb8e0,112,JumpIfUndefinedHandler
code-creation,BytecodeHandler,1,6596,0x55ecbd5bb960,112,JumpIfNotUndefinedHandler
code-creation,BytecodeHandler,1,6601,0x55ecbd5bb9e0,164,JumpIfJSReceiverHandler
code-creation,BytecodeHandler,1,6605,0x55ecbd5bbaa0,164,SwitchOnSmiNoFeedbackHandler
code-creation,BytecodeHandler,1,6610,0x55ecbd5bbb60,559,ForInEnumerateHandler
code-creation,BytecodeHandler,1,6615,0x55ecbd5bbda0,328,ForInPrepareHandler
code-creation,BytecodeHandler,1,6619,0x55ecbd5bbf00,100,ForInContinueHandler
code-creation,BytecodeHandler,1,6624,0x55ecbd5bbf80,319,ForInNextHandler
code-creation,BytecodeHandler,1,6628,0x55ecbd5bc0c0,88,ForInStepHandler
code-creation,BytecodeHandler,1,6632,0x55ecbd5bc120,175,StackCheckHandler
code-creation,BytecodeHandler,1,6637,0x55ecbd5bc1e0,76,SetPendingMessageHandler
code-creation,BytecodeHandler,1,6641,0x55ecbd5bc240,175,ThrowHandler
code-creation,BytecodeHandler,1,6645,0x55ecbd5bc300,175,ReThrowHandler
code-creation,BytecodeHandler,1,6650,0x55ecbd5bc3c0,171,ReturnHandler
code-creation,BytecodeHandler,1,6654,0x55ecbd5bc480,219,ThrowReferenceErrorIfHoleHandler
code-creation,BytecodeHandler,1,6659,0x55ecbd5bc560,199,ThrowSuperNotCalledIfHoleHandler
code-creation,BytecodeHandler,1,6664,0x55ecbd5bc640,199,ThrowSuperAlreadyCalledIfNotHoleHandler
code-creation,BytecodeHandler,1,6669,0x55ecbd5bc720,244,SwitchOnGeneratorStateHandler
code-creation,BytecodeHandler,1,6674,0x55ecbd5bc820,800,SuspendGeneratorHandler
code-creation,BytecodeHandler,1,6678,0x55ecbd5bcb60,264,ResumeGeneratorHandler
code-creation,BytecodeHandler,1,6683,0x55ecbd5bcc80,155,DebuggerHandler
code-creation,BytecodeHandler,1,6687,0x55ecbd5bcd20,195,IncBlockCounterHandler
code-creation,BytecodeHandler,1,6692,0x55ecbd5bce00,111,AbortHandler
code-creation,BytecodeHandler,1,6698,0x55ecbd5bce80,111,IllegalHandler
code-creation,BytecodeHandler,1,6702,0x55ecbd5bcf00,344,DebugBreak1WideHandler
code-creation,BytecodeHandler,1,6706,0x55ecbd5bd060,344,DebugBreak2WideHandler
code-creation,BytecodeHandler,1,6711,0x55ecbd5bd1c0,344,DebugBreak3WideHandler
code-creation,BytecodeHandler,1,6715,0x55ecbd5bd320,344,DebugBreak4WideHandler
code-creation,BytecodeHandler,1,6720,0x55ecbd5bd480,344,DebugBreak5WideHandler
code-creation,BytecodeHandler,1,6725,0x55ecbd5bd5e0,344,DebugBreak6WideHandler
code-creation,BytecodeHandler,1,6729,0x55ecbd5bd740,68,LdaSmiWideHandler
code-creation,BytecodeHandler,1,6734,0x55ecbd5bd7a0,72,LdaConstantWideHandler
code-creation,BytecodeHandler,1,6738,0x55ecbd5bd800,3588,LdaGlobalWideHandler
code-creation,BytecodeHandler,1,6743,0x55ecbd5be620,3536,LdaGlobalInsideTypeofWideHandler
code-creation,BytecodeHandler,1,6748,0x55ecbd5bf400,247,StaGlobalWideHandler
code-creation,BytecodeHandler,1,6752,0x55ecbd5bf500,84,PushContextWideHandler
code-creation,BytecodeHandler,1,6757,0x55ecbd5bf560,76,PopContextWideHandler
code-creation,BytecodeHandler,1,6761,0x55ecbd5bf5c0,112,LdaContextSlotWideHandler
code-creation,BytecodeHandler,1,6766,0x55ecbd5bf640,112,LdaImmutableContextSlotWideHandler
code-creation,BytecodeHandler,1,6771,0x55ecbd5bf6c0,76,LdaCurrentContextSlotWideHandler
code-creation,BytecodeHandler,1,6776,0x55ecbd5bf720,76,LdaImmutableCurrentContextSlotWideHandler
code-creation,BytecodeHandler,1,6782,0x55ecbd5bf780,192,StaContextSlotWideHandler
code-creation,BytecodeHandler,1,6786,0x55ecbd5bf860,160,StaCurrentContextSlotWideHandler
code-creation,BytecodeHandler,1,6791,0x55ecbd5bf920,183,LdaLookupSlotWideHandler
code-creation,BytecodeHandler,1,6796,0x55ecbd5bf9e0,275,LdaLookupContextSlotWideHandler
code-creation,BytecodeHandler,1,6801,0x55ecbd5bfb00,3648,LdaLookupGlobalSlotWideHandler
code-creation,BytecodeHandler,1,6806,0x55ecbd5c0960,183,LdaLookupSlotInsideTypeofWideHandler
code-creation,BytecodeHandler,1,6811,0x55ecbd5c0a20,275,LdaLookupContextSlotInsideTypeofWideHandler
code-creation,BytecodeHandler,1,6816,0x55ecbd5c0b40,3592,LdaLookupGlobalSlotInsideTypeofWideHandler
code-creation,BytecodeHandler,1,6821,0x55ecbd5c1960,331,StaLookupSlotWideHandler
code-creation,BytecodeHandler,1,6826,0x55ecbd5c1ac0,72,LdarWideHandler
code-creation,BytecodeHandler,1,6830,0x55ecbd5c1b20,76,StarWideHandler
code-creation,BytecodeHandler,1,6835,0x55ecbd5c1b80,80,MovWideHandler
code-creation,BytecodeHandler,1,6839,0x55ecbd5c1be0,3712,LdaNamedPropertyWideHandler
code-creation,BytecodeHandler,1,6844,0x55ecbd5c2a80,191,LdaNamedPropertyNoFeedbackWideHandler
code-creation,BytecodeHandler,1,6849,0x55ecbd5c2b40,239,LdaKeyedPropertyWideHandler
code-creation,BytecodeHandler,1,6854,0x55ecbd5c2c40,152,LdaModuleVariableWideHandler
code-creation,BytecodeHandler,1,6858,0x55ecbd5c2ce0,339,StaModuleVariableWideHandler
code-creation,BytecodeHandler,1,6863,0x55ecbd5c2e40,239,StaNamedPropertyWideHandler
code-creation,BytecodeHandler,1,6868,0x55ecbd5c2f40,219,StaNamedPropertyNoFeedbackWideHandler
code-creation,BytecodeHandler,1,6873,0x55ecbd5c3020,239,StaNamedOwnPropertyWideHandler
code-creation,BytecodeHandler,1,6878,0x55ecbd5c3120,231,StaKeyedPropertyWideHandler
code-creation,BytecodeHandler,1,6883,0x55ecbd5c3220,231,StaInArrayLiteralWideHandler
code-creation,BytecodeHandler,1,6887,0x55ecbd5c3320,255,StaDataPropertyInLiteralWideHandler
code-creation,BytecodeHandler,1,6893,0x55ecbd5c3420,211,CollectTypeProfileWideHandler
code-creation,BytecodeHandler,1,6897,0x55ecbd5c3500,1064,AddWideHandler
code-creation,BytecodeHandler,1,6902,0x55ecbd5c3940,1132,SubWideHandler
code-creation,BytecodeHandler,1,6906,0x55ecbd5c3dc0,1200,MulWideHandler
code-creation,BytecodeHandler,1,6910,0x55ecbd5c4280,1224,DivWideHandler
code-creation,BytecodeHandler,1,6914,0x55ecbd5c4760,1220,ModWideHandler
code-creation,BytecodeHandler,1,6919,0x55ecbd5c4c40,235,ExpWideHandler
code-creation,BytecodeHandler,1,6923,0x55ecbd5c4d40,1216,BitwiseOrWideHandler
code-creation,BytecodeHandler,1,6927,0x55ecbd5c5220,1220,BitwiseXorWideHandler
code-creation,BytecodeHandler,1,6933,0x55ecbd5c5700,1220,BitwiseAndWideHandler
code-creation,BytecodeHandler,1,6938,0x55ecbd5c5be0,1224,ShiftLeftWideHandler
code-creation,BytecodeHandler,1,6943,0x55ecbd5c60c0,1224,ShiftRightWideHandler
code-creation,BytecodeHandler,1,6947,0x55ecbd5c65a0,1412,ShiftRightLogicalWideHandler
code-creation,BytecodeHandler,1,6952,0x55ecbd5c6b40,892,AddSmiWideHandler
code-creation,BytecodeHandler,1,6956,0x55ecbd5c6ec0,940,SubSmiWideHandler
code-creation,BytecodeHandler,1,6961,0x55ecbd5c7280,1004,MulSmiWideHandler
code-creation,BytecodeHandler,1,6965,0x55ecbd5c7680,1048,DivSmiWideHandler
code-creation,BytecodeHandler,1,6969,0x55ecbd5c7aa0,1004,ModSmiWideHandler
code-creation,BytecodeHandler,1,6974,0x55ecbd5c7ea0,231,ExpSmiWideHandler
code-creation,BytecodeHandler,1,6978,0x55ecbd5c7fa0,668,BitwiseOrSmiWideHandler
code-creation,BytecodeHandler,1,6983,0x55ecbd5c8240,668,BitwiseXorSmiWideHandler
code-creation,BytecodeHandler,1,6987,0x55ecbd5c84e0,668,BitwiseAndSmiWideHandler
code-creation,BytecodeHandler,1,6992,0x55ecbd5c8780,668,ShiftLeftSmiWideHandler
code-creation,BytecodeHandler,1,6997,0x55ecbd5c8a20,668,ShiftRightSmiWideHandler
code-creation,BytecodeHandler,1,7001,0x55ecbd5c8cc0,852,ShiftRightLogicalSmiWideHandler
code-creation,BytecodeHandler,1,7006,0x55ecbd5c9020,640,IncWideHandler
code-creation,BytecodeHandler,1,7010,0x55ecbd5c92c0,636,DecWideHandler
code-creation,BytecodeHandler,1,7015,0x55ecbd5c9540,672,NegateWideHandler
code-creation,BytecodeHandler,1,7019,0x55ecbd5c9800,652,BitwiseNotWideHandler
code-creation,BytecodeHandler,1,7024,0x55ecbd5c9aa0,187,DeletePropertyStrictWideHandler
code-creation,BytecodeHandler,1,7028,0x55ecbd5c9b60,179,DeletePropertySloppyWideHandler
code-creation,BytecodeHandler,1,7033,0x55ecbd5c9c20,163,GetSuperConstructorWideHandler
code-creation,BytecodeHandler,1,7038,0x55ecbd5c9ce0,408,CallAnyReceiverWideHandler
code-creation,BytecodeHandler,1,7043,0x55ecbd5c9e80,408,CallPropertyWideHandler
code-creation,BytecodeHandler,1,7048,0x55ecbd5ca020,412,CallProperty0WideHandler
code-creation,BytecodeHandler,1,7052,0x55ecbd5ca1c0,428,CallProperty1WideHandler
code-creation,BytecodeHandler,1,7057,0x55ecbd5ca380,444,CallProperty2WideHandler
code-creation,BytecodeHandler,1,7061,0x55ecbd5ca540,408,CallUndefinedReceiverWideHandler
code-creation,BytecodeHandler,1,7066,0x55ecbd5ca6e0,344,CallUndefinedReceiver0WideHandler
code-creation,BytecodeHandler,1,7071,0x55ecbd5ca840,420,CallUndefinedReceiver1WideHandler
code-creation,BytecodeHandler,1,7076,0x55ecbd5caa00,436,CallUndefinedReceiver2WideHandler
code-creation,BytecodeHandler,1,7082,0x55ecbd5cabc0,108,CallNoFeedbackWideHandler
code-creation,BytecodeHandler,1,7090,0x55ecbd5cac40,408,CallWithSpreadWideHandler
code-creation,BytecodeHandler,1,7097,0x55ecbd5cade0,211,CallRuntimeWideHandler
code-creation,BytecodeHandler,1,7103,0x55ecbd5caec0,255,CallRuntimeForPairWideHandler
code-creation,BytecodeHandler,1,7110,0x55ecbd5cafc0,108,CallJSRuntimeWideHandler
code-creation,BytecodeHandler,1,7116,0x55ecbd5cb040,1520,InvokeIntrinsicWideHandler
code-creation,BytecodeHandler,1,7124,0x55ecbd5cb640,1212,ConstructWideHandler
code-creation,BytecodeHandler,1,7130,0x55ecbd5cbb00,555,ConstructWithSpreadWideHandler
code-creation,BytecodeHandler,1,7135,0x55ecbd5cbd40,2012,TestEqualWideHandler
code-creation,BytecodeHandler,1,7139,0x55ecbd5cc520,1055,TestEqualStrictWideHandler
code-creation,BytecodeHandler,1,7144,0x55ecbd5cc940,2264,TestLessThanWideHandler
code-creation,BytecodeHandler,1,7149,0x55ecbd5cd220,2264,TestGreaterThanWideHandler
code-creation,BytecodeHandler,1,7153,0x55ecbd5cdb00,2264,TestLessThanOrEqualWideHandler
code-creation,BytecodeHandler,1,7158,0x55ecbd5ce3e0,2264,TestGreaterThanOrEqualWideHandler
code-creation,BytecodeHandler,1,7163,0x55ecbd5cecc0,88,TestReferenceEqualWideHandler
code-creation,BytecodeHandler,1,7168,0x55ecbd5ced20,1104,TestInstanceOfWideHandler
code-creation,BytecodeHandler,1,7173,0x55ecbd5cf180,2524,TestInWideHandler
code-creation,BytecodeHandler,1,7177,0x55ecbd5cfb60,183,ToNameWideHandler
code-creation,BytecodeHandler,1,7186,0x55ecbd5cfc20,251,ToNumberWideHandler
code-creation,BytecodeHandler,1,7191,0x55ecbd5cfd20,299,ToNumericWideHandler
code-creation,BytecodeHandler,1,7195,0x55ecbd5cfe60,183,ToObjectWideHandler
code-creation,BytecodeHandler,1,7200,0x55ecbd5cff20,402,CreateRegExpLiteralWideHandler
code-creation,BytecodeHandler,1,7205,0x55ecbd5d00c0,1828,CreateArrayLiteralWideHandler
code-creation,BytecodeHandler,1,7209,0x55ecbd5d0800,884,CreateEmptyArrayLiteralWideHandler
code-creation,BytecodeHandler,1,7214,0x55ecbd5d0b80,1700,CreateObjectLiteralWideHandler
code-creation,BytecodeHandler,1,7219,0x55ecbd5d1240,251,CloneObjectWideHandler
code-creation,BytecodeHandler,1,7224,0x55ecbd5d1340,343,GetTemplateObjectWideHandler
code-creation,BytecodeHandler,1,7229,0x55ecbd5d14a0,427,CreateClosureWideHandler
code-creation,BytecodeHandler,1,7233,0x55ecbd5d1660,191,CreateBlockContextWideHandler
